url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2435,1274
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,948,466
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,816,786
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,808,768
/openvinotoolkit/openvino_notebooks/wiki/Windows,778,349
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,601,465
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,322,226
/openvinotoolkit/openvino_notebooks/tree/latest,319,212
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,296,190
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,293,158
