url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2244,1228
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,1011,964
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,922,456
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,736,701
/openvinotoolkit/openvino_notebooks/wiki/Windows,734,345
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,657,513
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,333,242
/openvinotoolkit/openvino_notebooks/tree/latest,300,210
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,273,185
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,258,148
