url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,913,572
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,386,197
/openvinotoolkit/openvino_notebooks/wiki/Windows,227,136
/openvinotoolkit/openvino_notebooks/pulls,199,24
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,186,132
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,127,94
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,122,78
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,121,104
/openvinotoolkit/openvino_notebooks/tree/latest,109,75
/openvinotoolkit/openvino_notebooks/blob/latest/README_cn.md,94,59
