url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2355,1274
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2126,514
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,1069,342
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,858,249
/openvinotoolkit/openvino_notebooks/wiki/Windows,744,372
/openvinotoolkit/openvino_notebooks/tree/recipes/recipes,532,172
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-rag-langchain/llm-rag-langchain.ipynb,480,144
/openvinotoolkit/openvino_notebooks/tree/recipes/recipes/defect_detection_anomalib,457,172
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,367,128
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,359,98
