referrer,views_total,views_unique
Google,1725,662
docs.openvino.ai,1258,374
github.com,921,265
notebooks.githubusercontent.com,479,162
intel.com,275,105
Bing,203,67
medium.com,197,72
docs.ultralytics.com,132,30
chatgpt.com,86,33
statics.teams.cdn.office.net,80,30
