url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/274-efficient-sam,12922,6399
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/263-latent-consistency-models-image-generation,3730,1739
/openvinotoolkit/openvino_notebooks,2485,1223
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2353,492
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,944,308
/openvinotoolkit/openvino_notebooks/wiki/Windows,817,388
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,817,251
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,546,208
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,531,164
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/flux.1-image-generation/flux.1-image-generation.ipynb,518,165
