url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2737,1282
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2509,544
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,1250,362
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,857,247
/openvinotoolkit/openvino_notebooks/wiki/Windows,832,377
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,501,175
/openvinotoolkit/openvino_notebooks/tree/recipes/recipes,453,164
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,443,110
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-rag-langchain/llm-rag-langchain.ipynb,434,103
/openvinotoolkit/openvino_notebooks/tree/latest,386,219
