url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,879,573
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,353,177
/openvinotoolkit/openvino_notebooks/wiki/Windows,272,154
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/qwen3.8-mtp/qwen3.8-mtp.ipynb,184,123
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,181,124
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,130,93
/openvinotoolkit/openvino_notebooks/tree/latest,102,77
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,99,71
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,96,71
/openvinotoolkit/openvino_notebooks/blob/latest/README_cn.md,73,52
