url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,801,533
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,377,213
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/gemma4/gemma4.ipynb,286,152
/openvinotoolkit/openvino_notebooks/wiki/Windows,243,137
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,178,129
/openvinotoolkit/openvino_notebooks/tree/latest,123,89
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,112,90
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,112,77
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,111,94
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,103,81
