referrer,views_total,views_unique
Google,1836,691
docs.openvino.ai,1297,380
github.com,1103,299
notebooks.githubusercontent.com,555,187
Bing,278,69
statics.teams.cdn.office.net,265,89
intel.com,241,99
medium.com,176,66
acgmultimedia.com,114,7
chatgpt.com,113,48
