referrer,views_total,views_unique
Google,2360,921
docs.openvino.ai,1279,397
github.com,1060,290
notebooks.githubusercontent.com,689,223
statics.teams.cdn.office.net,349,96
intel.com,264,99
medium.com,260,80
Bing,182,57
colab.research.google.com,128,37
jira.devtools.intel.com,118,28
