referrer,views_total,views_unique
docs.openvino.ai,4269,672
Google,4153,749
github.com,3220,435
openvinotoolkit.github.io,2323,258
intel.com,1813,352
notebooks.githubusercontent.com,1473,262
medium.com,736,110
linkedin.com,673,194
Bing,597,112
colab.research.google.com,275,52
