url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2187,1134
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,1166,1082
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,1063,466
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,917,879
/openvinotoolkit/openvino_notebooks/wiki/Windows,666,350
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,422,282
/openvinotoolkit/openvino_notebooks/pulls,420,33
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,379,220
/openvinotoolkit/openvino_notebooks/tree/latest,302,191
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,251,158
