url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2316,1162
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,1083,475
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,1067,1004
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,1038,996
/openvinotoolkit/openvino_notebooks/wiki/Windows,636,337
/openvinotoolkit/openvino_notebooks/pulls,425,35
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,403,270
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,374,226
/openvinotoolkit/openvino_notebooks/tree/latest,283,193
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,253,160
