referrer,views_total,views_unique
Google,2957,1405
github.com,1455,289
docs.openvino.ai,1437,482
notebooks.githubusercontent.com,500,206
Bing,289,71
medium.com,281,120
intel.com,193,99
teams.microsoft.com,87,4
cn.bing.com,86,24
isus.jp,82,26
