referrer,views_total,views_unique
Google,4079,771
docs.openvino.ai,2449,430
github.com,2236,318
notebooks.githubusercontent.com,928,156
medium.com,598,107
Bing,481,86
docs.ultralytics.com,345,33
intel.com,344,56
raymondlo84.medium.com,213,36
statics.teams.cdn.office.net,143,14
