referrer,views_total,views_unique
Google,4816,959
docs.openvino.ai,3239,561
github.com,2632,372
intel.com,1677,355
notebooks.githubusercontent.com,1560,258
medium.com,796,133
Bing,623,110
isus.jp,233,19
colab.research.google.com,224,49
youtube.com,204,43
