referrer,views_total,views_unique
Google,4606,774
docs.openvino.ai,4344,629
github.com,3125,422
openvinotoolkit.github.io,2959,349
notebooks.githubusercontent.com,1764,247
intel.com,1502,311
medium.com,716,108
Bing,617,108
docs.ultralytics.com,255,55
colab.research.google.com,237,44
