referrer,views_total,views_unique
Google,3014,1431
docs.openvino.ai,1560,504
github.com,1477,281
notebooks.githubusercontent.com,507,202
medium.com,274,114
Bing,266,69
intel.com,185,94
teams.microsoft.com,94,4
jira.devtools.intel.com,89,26
isus.jp,84,27
