url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,3013,2867
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,2436,2306
/openvinotoolkit/openvino_notebooks,2430,1293
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,1056,531
/openvinotoolkit/openvino_notebooks/wiki/Windows,956,430
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/deepseek-r1,766,478
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,599,491
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/deepseek-r1/deepseek-r1.ipynb,504,233
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,457,286
/openvinotoolkit/openvino_notebooks/pulls,407,35
