url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,3092,1370
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2523,510
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,943,249
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,935,323
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/242-freevc-voice-conversion/242-freevc-voice-conversion.ipynb,892,441
/openvinotoolkit/openvino_notebooks/wiki/Windows,778,393
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-llm-chatbot.ipynb,775,258
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,564,122
/openvinotoolkit/openvino_notebooks/pulls,536,39
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,451,154
