url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,2676,575
/openvinotoolkit/openvino_notebooks,2467,1185
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,1317,352
/openvinotoolkit/openvino_notebooks/blob/main/README.md,861,309
/openvinotoolkit/openvino_notebooks/pulls,839,42
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,819,216
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-llm-chatbot.ipynb,753,194
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/230-yolov8-optimization/230-yolov8-object-detection.ipynb,488,137
/openvinotoolkit/openvino_notebooks/tree/main,453,238
/openvinotoolkit/openvino_notebooks/wiki/Windows,430,231
