referrer,views_total,views_unique
Google,1767,686
docs.openvino.ai,1424,391
github.com,1028,290
notebooks.githubusercontent.com,557,184
intel.com,278,101
Bing,274,71
statics.teams.cdn.office.net,181,72
medium.com,180,62
docs.ultralytics.com,133,32
acgmultimedia.com,102,6
