url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,844,571
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,386,203
/openvinotoolkit/openvino_notebooks/wiki/Windows,274,171
/openvinotoolkit/openvino_notebooks/pulls,274,21
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/gemma4/gemma4.ipynb,221,121
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,215,157
/openvinotoolkit/openvino_notebooks/tree/latest,151,114
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/gemma4,120,76
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,118,90
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,114,75
