referrer,views_total,views_unique
Google,3579,1725
eweek.com,2078,85
techrepublic.com,1591,83
docs.openvino.ai,1574,535
github.com,1450,282
notebooks.githubusercontent.com,838,289
Bing,378,107
medium.com,319,105
intel.com,250,110
jira.devtools.intel.com,156,33
