referrer,views_total,views_unique
Google,2183,830
docs.openvino.ai,1217,411
github.com,964,270
notebooks.githubusercontent.com,590,193
Bing,278,84
intel.com,247,101
statics.teams.cdn.office.net,245,72
medium.com,145,68
cn.bing.com,117,34
chatgpt.com,112,52
