url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1147,733
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,593,300
/openvinotoolkit/openvino_notebooks/wiki/Windows,501,250
/openvinotoolkit/openvino_notebooks/pulls,334,41
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,321,221
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,221,151
/openvinotoolkit/openvino_notebooks/tree/latest,219,131
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-lora/llm-lora.ipynb,192,135
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,186,107
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,170,131
