referrer,views_total,views_unique
Google,5109,861
github.com,2986,409
docs.openvino.ai,2864,524
intel.com,1888,375
notebooks.githubusercontent.com,1500,251
medium.com,992,180
Bing,846,135
youtube.com,388,44
colab.research.google.com,297,56
linkedin.com,263,81
