url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1014,615
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,513,255
/openvinotoolkit/openvino_notebooks/wiki/Windows,344,190
/openvinotoolkit/openvino_notebooks/tree/latest,251,110
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,240,172
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,203,141
/openvinotoolkit/openvino_notebooks/pulls,170,34
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,163,123
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,134,106
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-lora/llm-lora.ipynb,121,84
