url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/235-controlnet-stable-diffusion,7395,3820
/openvinotoolkit/openvino_notebooks,2355,1019
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/233-blip-visual-language-processing,2190,1079
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,2070,472
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/231-instruct-pix2pix-image-editing,2031,1039
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,1317,457
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/236-stable-diffusion-v2,1203,526
/openvinotoolkit/openvino_notebooks/blob/main/README.md,858,247
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,694,164
/openvinotoolkit/openvino_notebooks/pulls,605,30
