referrer,views_total,views_unique
Google,4080,938
docs.openvino.ai,2975,481
github.com,2696,425
intel.com,1878,513
notebooks.githubusercontent.com,1637,245
medium.com,786,144
Bing,540,106
youtube.com,220,37
linkedin.com,195,63
link.csdn.net,186,23
