referrer,views_total,views_unique
Google,1550,635
docs.openvino.ai,1316,463
github.com,764,270
notebooks.githubusercontent.com,427,167
go.connect.intel.com,415,241
intel.com,241,112
Bing,162,76
medium.com,107,51
docs.ultralytics.com,61,21
statics.teams.cdn.office.net,44,11
