time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-24 00:00:00+00:00,152,45,1298,392
2025-07-25 00:00:00+00:00,107,32,1035,296
2025-07-26 00:00:00+00:00,38,20,1060,158
2025-07-27 00:00:00+00:00,34,17,390,152
2025-07-28 00:00:00+00:00,115,35,1069,337
2025-07-29 00:00:00+00:00,75,31,1588,345
2025-07-30 00:00:00+00:00,75,33,1029,342
2025-07-31 00:00:00+00:00,50,24,1096,333
2025-08-01 00:00:00+00:00,63,25,1068,296
2025-08-02 00:00:00+00:00,55,15,954,147
2025-08-03 00:00:00+00:00,40,21,505,179
2025-08-04 00:00:00+00:00,98,29,1334,382
2025-08-05 00:00:00+00:00,336,44,1236,351
2025-08-06 00:00:00+00:00,69,28,962,358
