url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,3008,2839
/openvinotoolkit/openvino_notebooks,2441,1153
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,1587,1472
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,1108,536
/openvinotoolkit/openvino_notebooks/wiki/Windows,746,352
/openvinotoolkit/openvino_notebooks/pulls,532,23
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,523,316
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/263-latent-consistency-models-image-generation,469,377
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/deepseek-r1,427,316
/openvinotoolkit/openvino_notebooks/tree/latest,361,251
