referrer,views_total,views_unique
Google,960,469
github.com,922,369
docs.openvino.ai,622,260
notebooks.githubusercontent.com,184,68
Bing,171,57
intel.com,152,82
medium.com,103,36
huggingface.co,63,35
jira.devtools.intel.com,62,17
go.connect.intel.com,60,37
