url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/wav2lip,8141,7130
/openvinotoolkit/openvino_notebooks,1387,862
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,709,372
/openvinotoolkit/openvino_notebooks/wiki/Windows,568,287
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,278,193
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,204,112
/openvinotoolkit/openvino_notebooks/tree/latest,196,142
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-object-detection.ipynb,182,126
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,159,131
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,155,97
