referrer,views_total,views_unique
docs.openvino.ai,1349,419
Google,1208,492
github.com,636,212
notebooks.githubusercontent.com,502,140
intel.com,183,76
medium.com,141,63
Bing,138,55
docs.ultralytics.com,100,25
colab.research.google.com,94,41
chatgpt.com,73,31
