url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,859,486
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,371,190
/openvinotoolkit/openvino_notebooks/pulls,208,29
/openvinotoolkit/openvino_notebooks/wiki/Windows,163,116
/openvinotoolkit/openvino_notebooks/issues,145,32
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,144,107
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,119,89
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,112,75
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,93,82
/openvinotoolkit/openvino_notebooks/tree/latest,90,64
