url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,2822,2583
/openvinotoolkit/openvino_notebooks,2587,1343
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,2256,2195
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/deepseek-r1,1118,644
/openvinotoolkit/openvino_notebooks/wiki/Windows,1048,461
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,1040,522
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,757,606
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/deepseek-r1/deepseek-r1.ipynb,703,330
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,540,336
/openvinotoolkit/openvino_notebooks/pulls,467,31
