referrer,views_total,views_unique
Google,4482,841
docs.openvino.ai,2532,458
github.com,2353,339
notebooks.githubusercontent.com,899,162
medium.com,641,108
Bing,541,96
docs.ultralytics.com,365,38
intel.com,318,52
raymondlo84.medium.com,236,38
statics.teams.cdn.office.net,146,15
