url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-keypoint-detection.ipynb,3532,266
/openvinotoolkit/openvino_notebooks,2106,994
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/wav2lip,1006,138
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,945,460
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/yolov11-optimization,789,333
/openvinotoolkit/openvino_notebooks/pulls,679,28
/openvinotoolkit/openvino_notebooks/wiki/Windows,605,309
/openvinotoolkit/openvino_notebooks/issues,447,56
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,386,257
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,293,246
