url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,888,508
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,379,181
/openvinotoolkit/openvino_notebooks/pulls,240,23
/openvinotoolkit/openvino_notebooks/wiki/Windows,214,125
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,159,109
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,111,86
/openvinotoolkit/openvino_notebooks/tree/latest,110,93
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,104,84
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,92,82
/openvinotoolkit/openvino_notebooks/issues,87,30
