url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/235-controlnet-stable-diffusion,8554,4478
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/233-blip-visual-language-processing,3202,1551
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/231-instruct-pix2pix-image-editing,2648,1372
/openvinotoolkit/openvino_notebooks,2259,1007
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,2085,458
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/236-stable-diffusion-v2,1845,830
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,1239,440
/openvinotoolkit/openvino_notebooks/blob/main/README.md,688,228
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,673,164
/openvinotoolkit/openvino_notebooks/pulls,622,39
