url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/242-freevc-voice-conversion/242-freevc-voice-conversion.ipynb,4124,2043
/openvinotoolkit/openvino_notebooks,3112,1439
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2899,587
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,1521,409
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-llm-chatbot.ipynb,1319,620
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/241-riffusion-text-to-music/241-riffusion-text-to-music.ipynb,1129,582
/openvinotoolkit/openvino_notebooks/tree/recipes/recipes/defect_detection_anomalib,841,296
/openvinotoolkit/openvino_notebooks/wiki/Windows,820,411
/openvinotoolkit/openvino_notebooks/pulls,817,44
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,691,189
