referrer,views_total,views_unique
Google,911,476
github.com,911,363
docs.openvino.ai,633,264
notebooks.githubusercontent.com,193,74
Bing,180,58
intel.com,139,73
medium.com,92,32
jira.devtools.intel.com,76,18
huggingface.co,64,36
go.connect.intel.com,43,34
