url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2431,1219
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,1125,492
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,990,935
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,961,899
/openvinotoolkit/openvino_notebooks/wiki/Windows,933,443
/openvinotoolkit/openvino_notebooks/pulls,396,37
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,394,263
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,371,245
/openvinotoolkit/openvino_notebooks/tree/latest,313,200
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,291,206
