url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2399,1205
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,926,476
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,808,737
/openvinotoolkit/openvino_notebooks/wiki/Windows,787,356
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,707,650
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,441,369
/openvinotoolkit/openvino_notebooks/pulls,425,27
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,324,213
/openvinotoolkit/openvino_notebooks/tree/latest,284,190
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,283,163
