time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-17 00:00:00+00:00,33,13,840,406
2024-11-18 00:00:00+00:00,377,13,1826,639
2024-11-19 00:00:00+00:00,556,19,2324,711
2024-11-20 00:00:00+00:00,659,25,2341,779
2024-11-21 00:00:00+00:00,379,23,2094,687
2024-11-22 00:00:00+00:00,333,20,1869,632
2024-11-23 00:00:00+00:00,30,8,1053,400
2024-11-24 00:00:00+00:00,33,13,791,333
2024-11-25 00:00:00+00:00,136,24,1539,618
2024-11-26 00:00:00+00:00,49,16,1734,626
2024-11-27 00:00:00+00:00,535,20,1906,641
2024-11-28 00:00:00+00:00,157,26,1520,583
2024-11-29 00:00:00+00:00,409,26,1461,558
2024-11-30 00:00:00+00:00,32,9,571,288
