url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/wav2lip,11599,8528
/openvinotoolkit/openvino_notebooks,1975,1037
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-keypoint-detection.ipynb,1736,876
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,938,506
/openvinotoolkit/openvino_notebooks/wiki/Windows,587,313
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,406,268
/openvinotoolkit/openvino_notebooks/tree/recipes/recipes,324,42
/openvinotoolkit/openvino_notebooks/tree/latest,280,202
/openvinotoolkit/openvino_notebooks/pulls,275,22
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,232,178
