url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2790,1405
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,2763,2562
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,2099,2008
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/deepseek-r1,1482,765
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,1186,569
/openvinotoolkit/openvino_notebooks/wiki/Windows,972,448
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,916,738
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/deepseek-r1/deepseek-r1.ipynb,852,400
/openvinotoolkit/openvino_notebooks/pulls,613,37
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,557,357
