time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-03 00:00:00+00:00,63,12,1665,668
2024-12-04 00:00:00+00:00,209,18,1970,695
2024-12-05 00:00:00+00:00,224,29,2177,774
2024-12-06 00:00:00+00:00,140,24,1811,606
2024-12-07 00:00:00+00:00,32,12,798,385
2024-12-08 00:00:00+00:00,39,13,695,323
2024-12-09 00:00:00+00:00,115,14,1927,644
2024-12-10 00:00:00+00:00,85,14,2238,665
2024-12-11 00:00:00+00:00,318,20,1733,578
2024-12-12 00:00:00+00:00,172,21,1771,647
2024-12-13 00:00:00+00:00,52,10,1408,599
2024-12-14 00:00:00+00:00,28,9,753,395
2024-12-15 00:00:00+00:00,36,14,732,388
2024-12-16 00:00:00+00:00,388,19,1914,673
