url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1359,833
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,643,324
/openvinotoolkit/openvino_notebooks/wiki/Windows,422,234
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,243,162
/openvinotoolkit/openvino_notebooks/tree/latest,226,123
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,197,117
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,177,101
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,176,140
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-object-detection.ipynb,154,103
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-agent-mcp/llm-agent-mcp.ipynb,137,77
