url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,899,575
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,382,218
/openvinotoolkit/openvino_notebooks/wiki/Windows,285,153
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,177,125
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,125,85
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,118,78
/openvinotoolkit/openvino_notebooks/tree/latest,117,86
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,108,62
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,107,62
/openvinotoolkit/openvino_notebooks/pulls,106,27
