url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,3289,1501
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,3108,581
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,1313,420
/openvinotoolkit/openvino_notebooks/wiki/Windows,883,410
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,861,229
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,727,190
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,723,188
/openvinotoolkit/openvino_notebooks/pulls,662,48
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-rag-langchain/llm-rag-langchain.ipynb,661,182
/openvinotoolkit/openvino_notebooks/tree/recipes/recipes,659,189
