referrer,views_total,views_unique
Google,2805,1343
docs.openvino.ai,1763,496
github.com,1245,279
notebooks.githubusercontent.com,565,214
intel.com,351,173
Bing,299,86
medium.com,283,106
isus.jp,92,21
intel.cn,69,27
docs.ultralytics.com,66,20
