url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/235-controlnet-stable-diffusion,5953,3040
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/233-blip-visual-language-processing,3156,1558
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,2444,519
/openvinotoolkit/openvino_notebooks,2420,1099
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/231-instruct-pix2pix-image-editing,2201,1164
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/236-stable-diffusion-v2,2128,940
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,1537,523
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,1262,340
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/242-freevc-voice-conversion,947,495
/openvinotoolkit/openvino_notebooks/blob/main/README.md,910,256
