referrer,views_total,views_unique
Google,4416,742
docs.openvino.ai,4163,672
github.com,3091,414
intel.com,1838,312
openvinotoolkit.github.io,1747,200
notebooks.githubusercontent.com,1519,262
linkedin.com,764,217
medium.com,657,103
Bing,621,108
youtube.com,274,70
