referrer,views_total,views_unique
Google,4358,737
docs.openvino.ai,4210,666
github.com,3233,442
openvinotoolkit.github.io,2048,230
intel.com,1773,337
notebooks.githubusercontent.com,1428,255
medium.com,642,99
linkedin.com,613,199
Bing,593,111
cn.bing.com,260,49
