referrer,views_total,views_unique
Google,1445,720
docs.openvino.ai,1290,520
github.com,969,262
notebooks.githubusercontent.com,517,170
go.connect.intel.com,317,128
intel.com,297,125
Bing,255,89
medium.com,97,40
docs.ultralytics.com,78,25
jira.devtools.intel.com,71,21
