url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,2288,522
/openvinotoolkit/openvino_notebooks,2049,1086
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,1472,394
/openvinotoolkit/openvino_notebooks/blob/main/README.md,877,271
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-llm-chatbot.ipynb,824,207
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,702,198
/openvinotoolkit/openvino_notebooks/pulls,597,44
/openvinotoolkit/openvino_notebooks/tree/2023.3/notebooks,494,167
/openvinotoolkit/openvino_notebooks/wiki/Windows,470,236
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/230-yolov8-optimization/230-yolov8-object-detection.ipynb,417,119
