url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/242-freevc-voice-conversion/242-freevc-voice-conversion.ipynb,2956,1445
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,2440,511
/openvinotoolkit/openvino_notebooks,2342,1067
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-llm-chatbot.ipynb,1891,770
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,1336,313
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/267-distil-whisper-asr/267-distil-whisper-asr.ipynb,1134,616
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/241-riffusion-text-to-music/241-riffusion-text-to-music.ipynb,1100,582
/openvinotoolkit/openvino_notebooks/blob/main/README.md,1096,308
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,752,216
/openvinotoolkit/openvino_notebooks/pulls,635,41
