url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,836,508
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,368,168
/openvinotoolkit/openvino_notebooks/wiki/Windows,242,141
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,173,122
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/qwen3.8-mtp/qwen3.8-mtp.ipynb,169,115
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,112,80
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,95,66
/openvinotoolkit/openvino_notebooks/tree/latest,93,73
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/gemma4/gemma4.ipynb,91,50
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,87,64
