time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-21 00:00:00+00:00,37,21,678,153
2025-12-22 00:00:00+00:00,44,28,895,331
2025-12-23 00:00:00+00:00,39,27,1038,346
2025-12-24 00:00:00+00:00,57,27,814,292
2025-12-25 00:00:00+00:00,32,14,559,250
2025-12-26 00:00:00+00:00,52,24,905,301
2025-12-27 00:00:00+00:00,38,17,618,192
2025-12-28 00:00:00+00:00,50,23,944,182
2025-12-29 00:00:00+00:00,75,24,701,288
2025-12-30 00:00:00+00:00,48,19,711,273
2025-12-31 00:00:00+00:00,51,23,623,225
2026-01-01 00:00:00+00:00,31,10,381,174
2026-01-02 00:00:00+00:00,54,17,579,239
2026-01-03 00:00:00+00:00,30,10,855,195
