referrer,views_total,views_unique
Google,2233,774
docs.openvino.ai,1254,409
github.com,914,253
notebooks.githubusercontent.com,574,186
statics.teams.cdn.office.net,295,90
Bing,258,72
intel.com,233,95
medium.com,172,73
acgmultimedia.com,123,7
chatgpt.com,114,49
